Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
963801956753051649,"Moision kartanon sali Pieksämäen maalaiskunnan Kirkonkylässä (ennen 1920, Museovirasto) https://t.co/s09LUQ6iL1",Signe Brander Bot,signebrander,Wed Feb 14 15:47:47 +0000 2018,11,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
963847255081013249,"Etu-Töölö, Fjelldalin huvila-alue (1908, Kaupunginmuseo, #helsinki) https://t.co/DARxBOhpV8",Signe Brander Bot,signebrander,Wed Feb 14 18:47:47 +0000 2018,13,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964028449554825217,"Ensimmäisten yksikamaristen valtiopäivien avajaiset 25.5.1907 (25.05.1907, Kaupunginmuseo, #helsinki) https://t.co/p9Ltw2qryg",Signe Brander Bot,signebrander,Thu Feb 15 06:47:47 +0000 2018,9,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964073752433741824,"Panoraama Kansallismuseon tornista kaakkoon (1908, Kaupunginmuseo, #helsinki) https://t.co/sBCrsJKySa",Signe Brander Bot,signebrander,Thu Feb 15 09:47:48 +0000 2018,11,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964119051713818624,"Kadunrakennustöitä Runeberginkatu 56:n ja 54:n kohdalla (1909, Kaupunginmuseo, #helsinki) https://t.co/Yzmc7SAvwr",Signe Brander Bot,signebrander,Thu Feb 15 12:47:49 +0000 2018,8,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964164348443877376,"Kankaisten kartanon puisto (1910-luku, Museovirasto) https://t.co/91j0myztip",Signe Brander Bot,signebrander,Thu Feb 15 15:47:48 +0000 2018,6,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
964209647899979776,"Tokanpuisto, nykyinen Telakkapuisto (1912, Kaupunginmuseo, #helsinki) https://t.co/57FpRElXvr",Signe Brander Bot,signebrander,Thu Feb 15 18:47:48 +0000 2018,23,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964390838980681728,"Panoraama Kallion kirkon tornista itään (1912, Kaupunginmuseo, #helsinki) https://t.co/c6eEAYXSq9",Signe Brander Bot,signebrander,Fri Feb 16 06:47:48 +0000 2018,24,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964436141360349184,"Panoraama Työväentalon tornista itään (1908, Kaupunginmuseo, #helsinki) https://t.co/UlZaH91q6t",Signe Brander Bot,signebrander,Fri Feb 16 09:47:49 +0000 2018,15,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964481436349853697,"Johannes Askolinin hautapatsaan savimalli (Walter Runeberg) (1912, Kaupunginmuseo, #helsinki) https://t.co/fnG7fJSTFI",Signe Brander Bot,signebrander,Fri Feb 16 12:47:48 +0000 2018,4,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964526732618403840,"Signe Brander (1896 - 1898, Museovirasto) https://t.co/ujCaHbZnEo",Signe Brander Bot,signebrander,Fri Feb 16 15:47:47 +0000 2018,13,1,English,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
964572031101685760,"Vanha rautatieasema (1909, Kaupunginmuseo, #helsinki) https://t.co/x65BsAcpbR",Signe Brander Bot,signebrander,Fri Feb 16 18:47:47 +0000 2018,9,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964753230055071744,"Eteläesplanadi 18. - Korkeavuorenkatu 47. (1907, Kaupunginmuseo, #helsinki) https://t.co/3afzcfwg5n",Signe Brander Bot,signebrander,Sat Feb 17 06:47:48 +0000 2018,17,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964798530455003136,"Kivenhakkaajankatu 4. Iso Roobertinkatu 52:n kulma. (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/GQhR1ekV4z",Signe Brander Bot,signebrander,Sat Feb 17 09:47:49 +0000 2018,14,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964843833442951168,"Suokatu Pasilan huvila-alueella (1911, Kaupunginmuseo, #helsinki) https://t.co/ISv9KZhxob",Signe Brander Bot,signebrander,Sat Feb 17 12:47:50 +0000 2018,9,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
964852873199849472,"Täältä päivittäistä taidetta museokokoelmista Twitter-virtaasi. Aluksi klassikoita kuten Simberg, Schjerfbeck, Edelfelt ja Järnefelt sekä löytöjä Kansallisgalleriasta. 

Hugo Simberg, 1903: Haavoittunut enkeli. https://t.co/aGhhCTk3Ux",Signe Brander Bot,signebrander,Sat Feb 17 13:23:45 +0000 2018,0,9,Finnish,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Retweet,Photo,0,0,0
964889121985650689,"Tenholan kartano Lemussa (1910 - 1911, Museovirasto) https://t.co/8MGO5Ujab3",Signe Brander Bot,signebrander,Sat Feb 17 15:47:48 +0000 2018,9,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
964934419852283904,"Keisarillisen Aleksanterin yliopiston (Helsingin yliopisto) promootio 1907. (06.1907, Kaupunginmuseo, #helsinki) https://t.co/QwuzQ5gDwm",Signe Brander Bot,signebrander,Sat Feb 17 18:47:47 +0000 2018,5,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965115615689265153,"Arkadia-teatteri, Läntinen Heikinkatu (1907, Kaupunginmuseo, #helsinki) https://t.co/VQYGFa5lr8",Signe Brander Bot,signebrander,Sun Feb 18 06:47:48 +0000 2018,19,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965160913539084288,"Unioninkatu 13, 15, 17, 19, 21 (1908, Kaupunginmuseo, #helsinki) https://t.co/0B3SoPIheC",Signe Brander Bot,signebrander,Sun Feb 18 09:47:48 +0000 2018,10,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965206213490302977,"Laivurinkadun ja Pietarinkadun risteys (1909, Kaupunginmuseo, #helsinki) https://t.co/JBFRZjXlIm",Signe Brander Bot,signebrander,Sun Feb 18 12:47:48 +0000 2018,29,8,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965251514074845184,"joki virtaa Kankaisten kartanon puiston läpi Maskussa (1910-luku, Museovirasto) https://t.co/VGwFDgeEz6",Signe Brander Bot,signebrander,Sun Feb 18 15:47:49 +0000 2018,6,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
965294210386661376,"Joko olet tutustunut sisarbottiini, joka tviittaa taideteoksia museokokoelmista? https://t.co/agU1wFn9GC",Signe Brander Bot,signebrander,Sun Feb 18 18:37:28 +0000 2018,11,3,Finnish,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,1,0,0
965296807969460230,"Panoraama Kansallismuseon tornista länsiluoteeseen. (1908, Kaupunginmuseo, #helsinki) https://t.co/53rcHLwI9K",Signe Brander Bot,signebrander,Sun Feb 18 18:47:48 +0000 2018,25,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965478003064147968,"Elisabetinkatu 1 (Liisankatu) ja Elisabetin tori (Liisanpuistikko) Pohjoisrannasta nähtynä (1907, Kaupunginmuseo, #helsinki) https://t.co/bjOAkS2TBv",Signe Brander Bot,signebrander,Mon Feb 19 06:47:48 +0000 2018,17,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965523302369382400,"Zachris Topeliuksen (1818-1898) hautajaiset olivat Johanneksen kirkossa 21.3.1898 (21.03.1898, Kaupunginmuseo, #helsinki) https://t.co/H2TACAiVyH",Signe Brander Bot,signebrander,Mon Feb 19 09:47:48 +0000 2018,6,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965840389960855552,"Ravintola Alppila. (1910, Kaupunginmuseo, #helsinki) https://t.co/6pmOSXQ20J",Signe Brander Bot,signebrander,Tue Feb 20 06:47:48 +0000 2018,14,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965885687366082561,"Munkkisaaren salmi (1907, Kaupunginmuseo, #helsinki) https://t.co/KkqnC7RhK7",Signe Brander Bot,signebrander,Tue Feb 20 09:47:47 +0000 2018,15,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965930985815715840,"Vantaanjoki (1907, Kaupunginmuseo, #helsinki) https://t.co/vkfeHxAPhO",Signe Brander Bot,signebrander,Tue Feb 20 12:47:47 +0000 2018,18,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
965976321749913600,"Meijerhovin (Meijerhof) kartanon uimahuone ja kartanon tietä Pieksämäen maalaiskunnan Pyhityn kylässä (ennen 1920, Museovirasto) https://t.co/bL6Il8n5Qe",Signe Brander Bot,signebrander,Tue Feb 20 15:47:56 +0000 2018,3,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
966021583377747973,"Näköala Pasilan aseman pohjoispuolelta (1911, Kaupunginmuseo, #helsinki) https://t.co/ikaVul9WN1",Signe Brander Bot,signebrander,Tue Feb 20 18:47:47 +0000 2018,20,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966202782154919936,"Ratakatu 5, 7, 9, 11, 13, 15, 17. (1907, Kaupunginmuseo, #helsinki) https://t.co/7XO26dSvqG",Signe Brander Bot,signebrander,Wed Feb 21 06:47:49 +0000 2018,7,2,Indonesian,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966248075659546625,"Saunakatu 6. (= Tehtaankatu 1a ). (1907, Kaupunginmuseo, #helsinki) https://t.co/m8F1vklP80",Signe Brander Bot,signebrander,Wed Feb 21 09:47:47 +0000 2018,7,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966294577794768896,"Perämiehenkatu 1, kalastajatupa (1907, Kaupunginmuseo, #helsinki) https://t.co/sEghFHMQiE",Signe Brander Bot,signebrander,Wed Feb 21 12:52:34 +0000 2018,25,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966338678032424961,"näkymä Vanantaan kartanon parvekkeelta (1911, Museovirasto) https://t.co/UJ4PG7FBZj",Signe Brander Bot,signebrander,Wed Feb 21 15:47:49 +0000 2018,5,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
966565165444620288,"Kaisaniemen keilarata. (1908, Kaupunginmuseo, #helsinki) https://t.co/hopvPnQAoB",Signe Brander Bot,signebrander,Thu Feb 22 06:47:48 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966610466083692544,"Rauhankatu 6 pihan puolelta. (1909, Kaupunginmuseo, #helsinki) https://t.co/mZ2MYkmxtD",Signe Brander Bot,signebrander,Thu Feb 22 09:47:48 +0000 2018,8,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966655769906241536,"Bulevardi 7-9 (Boulevardsgatan 9) (1914, Kaupunginmuseo, #helsinki) https://t.co/uMfKhvG4Jj",Signe Brander Bot,signebrander,Thu Feb 22 12:47:49 +0000 2018,10,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966701063511388161,"Östersundomin kartanon heinäpelto (1910 - 1911, Museovirasto) https://t.co/fftXe9a0ts",Signe Brander Bot,signebrander,Thu Feb 22 15:47:48 +0000 2018,26,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
966746360363003904,"Rauhankatu 6 pihan puolelta. (1910, Kaupunginmuseo, #helsinki) https://t.co/I5bBntQrLh",Signe Brander Bot,signebrander,Thu Feb 22 18:47:48 +0000 2018,10,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966927553209552897,"Munkkiniemen kartano (1908, Kaupunginmuseo, #helsinki) https://t.co/sK85pDrozx",Signe Brander Bot,signebrander,Fri Feb 23 06:47:47 +0000 2018,4,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
966972854070849537,"Pääpaloaseman piha, Korkeavuorenkatu 26. Sähköauto vuodelta 1909. (1909, Kaupunginmuseo, #helsinki) https://t.co/H7707a0oIR",Signe Brander Bot,signebrander,Fri Feb 23 09:47:48 +0000 2018,16,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967019486275567616,"Korkeasaari (1890 luku, Kaupunginmuseo, #helsinki) https://t.co/kd06FUDjlY",Signe Brander Bot,signebrander,Fri Feb 23 12:53:06 +0000 2018,8,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967063445937049603,"Aholahden kartano, Säämingin Aholahden kylä (ennen 1920, Museovirasto) https://t.co/21WXSihV4d",Signe Brander Bot,signebrander,Fri Feb 23 15:47:47 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
967108747775619073,"Panoraama Kansallismuseon tornista koilliseen (1908, Kaupunginmuseo, #helsinki) https://t.co/iEIhtQqgOd",Signe Brander Bot,signebrander,Fri Feb 23 18:47:48 +0000 2018,11,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967289940773081089,"Itäinen Heikinkatu 11, 9 (nykyinen Mannerheimintie 7, 5). (1908, Kaupunginmuseo, #helsinki) https://t.co/MTGHqU0y6j",Signe Brander Bot,signebrander,Sat Feb 24 06:47:47 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967335245669335040,"Eteläinen Esplanadikatu (=Eteläesplanadi) 16, 14, 12. Eteläesplanadi 16:a puretaan (1907, Kaupunginmuseo, #helsinki) https://t.co/SjX0LZqCIQ",Signe Brander Bot,signebrander,Sat Feb 24 09:47:49 +0000 2018,10,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967380540461604864,"Töölönlahden pohjukka (1911, Kaupunginmuseo, #helsinki) https://t.co/2ezlXqEdCl",Signe Brander Bot,signebrander,Sat Feb 24 12:47:48 +0000 2018,10,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967425833420886017,"Mustion kartano, I kerros, huone 3, förmaaki (1910, Museovirasto) https://t.co/Pqmni1gG84",Signe Brander Bot,signebrander,Sat Feb 24 15:47:47 +0000 2018,10,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
967471136320688129,"Hietakannas (1908, Kaupunginmuseo, #helsinki) https://t.co/hcGvqPAJCr",Signe Brander Bot,signebrander,Sat Feb 24 18:47:48 +0000 2018,10,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967652330572337152,"Unioninkatu 45 pihan puolelta. (1907, Kaupunginmuseo, #helsinki) https://t.co/5TSCc6DEv8",Signe Brander Bot,signebrander,Sun Feb 25 06:47:48 +0000 2018,18,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967697629810393088,"Hallituskatu 11, 9. Taustalla Nikolainkirkon (=Helsingin Tuomiokirkon) kellotapuli. (1907, Kaupunginmuseo, #helsinki) https://t.co/qm6ZNzQMmg",Signe Brander Bot,signebrander,Sun Feb 25 09:47:48 +0000 2018,19,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967742927362510848,"Kadun puhdistamista Pohjois  Esplanaadikadulla  vapun jälkeisenä päivänä 2.5.1912. (02.05.1912, Kaupunginmuseo, #helsinki) https://t.co/QLrlTeJ1lq",Signe Brander Bot,signebrander,Sun Feb 25 12:47:48 +0000 2018,20,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
967788222934810624,Sinebrychoffin talo (Museovirasto) https://t.co/64McoVnQJW,Signe Brander Bot,signebrander,Sun Feb 25 15:47:47 +0000 2018,17,1,Czech,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
967833521191641088,"Vironkatu 2, 4, 6 - Konstantininkatu (=Meritullinkatu) 12b. (1910, Kaupunginmuseo, #helsinki) https://t.co/X0glxxZGyn",Signe Brander Bot,signebrander,Sun Feb 25 18:47:47 +0000 2018,7,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968014716143656960,"Pohjoisranta 8, pihan puolelta. (1907, Kaupunginmuseo, #helsinki) https://t.co/49I257StBD",Signe Brander Bot,signebrander,Mon Feb 26 06:47:47 +0000 2018,11,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968060017269145601,"Pyykinpesijöitä Leppäsuolla (1907, Kaupunginmuseo, #helsinki) https://t.co/aZoyRJaKWU",Signe Brander Bot,signebrander,Mon Feb 26 09:47:48 +0000 2018,14,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968105315119050752,"Kaivopuisto (1911, Kaupunginmuseo, #helsinki) https://t.co/8jwOEwThVS",Signe Brander Bot,signebrander,Mon Feb 26 12:47:48 +0000 2018,7,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968150615183552512,"Riilahden kartanon huvimaja (1910, Museovirasto) https://t.co/6KBxo3LhPb",Signe Brander Bot,signebrander,Mon Feb 26 15:47:48 +0000 2018,7,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
968195915780640768,"Aleksanterinkatu 11, 13, 15, 17. Aleksanterinkatu 11 tyhjennetty purkua varten. (1907, Kaupunginmuseo, #helsinki) https://t.co/RUWN8oHsjF",Signe Brander Bot,signebrander,Mon Feb 26 18:47:49 +0000 2018,23,6,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968377108266397696,"Rakennuksia nykyisen Ässänrinteen ja Viidennen linjan tienoilta (1911, Kaupunginmuseo, #helsinki) https://t.co/Elbfd0bMsn",Signe Brander Bot,signebrander,Tue Feb 27 06:47:48 +0000 2018,12,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968422403075387392,"Kirkkokatu 12, 10 (1909, Kaupunginmuseo, #helsinki) https://t.co/yrxEe62XMa",Signe Brander Bot,signebrander,Tue Feb 27 09:47:47 +0000 2018,12,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968467705580998662,"Hakaniementori (1913, Kaupunginmuseo, #helsinki) https://t.co/5fD9j5KHeP",Signe Brander Bot,signebrander,Tue Feb 27 12:47:48 +0000 2018,39,6,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968513000389926912,"Meijerhovin (Meijerhof) kartanon tietä Pieksämäen maalaiskunnan Pyhityn kylässä (ennen 1920, Museovirasto) https://t.co/zzodBzLplR",Signe Brander Bot,signebrander,Tue Feb 27 15:47:48 +0000 2018,9,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
968558301502984192,"Pasilan huvila-alue (1912, Kaupunginmuseo, #helsinki) https://t.co/4huueVuOLr",Signe Brander Bot,signebrander,Tue Feb 27 18:47:48 +0000 2018,14,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968739495532224512,"Puistokatu 3, 1b (1909, Kaupunginmuseo, #helsinki) https://t.co/oUOUNcX5A7",Signe Brander Bot,signebrander,Wed Feb 28 06:47:48 +0000 2018,19,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968784790227947520,"Helsingin vanha rautatieasema (1907, Kaupunginmuseo, #helsinki) https://t.co/32R0fKcf7X",Signe Brander Bot,signebrander,Wed Feb 28 09:47:47 +0000 2018,38,9,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968830091412299777,"Siltavuorensatama (1907, Kaupunginmuseo, #helsinki) https://t.co/eYTQx4ToaV",Signe Brander Bot,signebrander,Wed Feb 28 12:47:48 +0000 2018,13,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,1,0
968875386590453760,"Ilohovin kartano Rantasalmen Hiltulan kylässä (ennen 1920, Museovirasto) https://t.co/pkr045L6P1",Signe Brander Bot,signebrander,Wed Feb 28 15:47:47 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,0,0,0
