Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
898822851905507328,"Kalevankatu 26. (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/oZtACiBuYm",Signe Brander Bot,signebrander,Sat Aug 19 08:24:01 +0000 2017,13,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
898868148773965824,"Näköala nykyisen Helsinginkuja 6:n kohdalta luoteeseen (1912, Kaupunginmuseo, #helsinki) https://t.co/zmoiTxqMJ9",Signe Brander Bot,signebrander,Sat Aug 19 11:24:01 +0000 2017,16,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
898913445344628736,"Putkisalon kartano, Rantasalmen Putkisalmen kylä (ennen 1920, Museovirasto) https://t.co/HECFYL681S",Signe Brander Bot,signebrander,Sat Aug 19 14:24:01 +0000 2017,4,1,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
898958744570273796,"Pasilan huvila-alue (1912, Kaupunginmuseo, #helsinki) https://t.co/HJWXWNwDFp",Signe Brander Bot,signebrander,Sat Aug 19 17:24:01 +0000 2017,7,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899139938977030145,"Näköala Pasilan huvila-alueelle (1911, Kaupunginmuseo, #helsinki) https://t.co/FFYyGoq2Ns",Signe Brander Bot,signebrander,Sun Aug 20 05:24:01 +0000 2017,11,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899185239133753344,"Unikeonpäivä, Savonlinna, ryhmäkuva Olofsbadin kylpylävieraista (27.7.1901, Kaupunginmuseo, #helsinki) https://t.co/HdmfPxlYLK",Signe Brander Bot,signebrander,Sun Aug 20 08:24:01 +0000 2017,4,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899230535347838976,"Munkkiniemen kartano (1908, Kaupunginmuseo, #helsinki) https://t.co/l9U5aSyIT5",Signe Brander Bot,signebrander,Sun Aug 20 11:24:01 +0000 2017,1,3,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899275832828592128,"Sippolan kartanon päärakennus (1912, Museovirasto) https://t.co/IUcsZfvNcM",Signe Brander Bot,signebrander,Sun Aug 20 14:24:00 +0000 2017,3,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
899321135770329088,"Nikolainkatu (Snellmaninkatu) 27, 29 (1907, Kaupunginmuseo, #helsinki) https://t.co/dTRqL5b3y6",Signe Brander Bot,signebrander,Sun Aug 20 17:24:02 +0000 2017,8,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899502335713579008,"Bulevardi 3, Florinin huvimaja. (1908, Kaupunginmuseo, #helsinki) https://t.co/wyYSEXwAz4",Signe Brander Bot,signebrander,Mon Aug 21 05:24:03 +0000 2017,9,4,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899547628953903104,"Hevosvetoinen lumiaura Kaivopuistossa  Isolla Puistotiellä (1907, Kaupunginmuseo, #helsinki) https://t.co/Z9TnNpnLx6",Signe Brander Bot,signebrander,Mon Aug 21 08:24:02 +0000 2017,17,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899592925901987842,"Hietakannas, nykyisen Hietaniemenkadun kohdalla. (1908, Kaupunginmuseo, #helsinki) https://t.co/k957YrNE5C",Signe Brander Bot,signebrander,Mon Aug 21 11:24:01 +0000 2017,7,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899638227765743617,"Kauttuan kartanon vanha päärakennus tieltä nähtynä (1913 - 1920, Museovirasto) https://t.co/LOqq5hrphb",Signe Brander Bot,signebrander,Mon Aug 21 14:24:02 +0000 2017,3,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
899683519512924160,"Keskellä Kaiku 9. Nykyisen Karhupuiston kohdalla (1912, Kaupunginmuseo, #helsinki) https://t.co/Yc55BSjnjy",Signe Brander Bot,signebrander,Mon Aug 21 17:24:01 +0000 2017,24,7,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899864715639365632,"Hakaniementori (1913, Kaupunginmuseo, #helsinki) https://t.co/YtEqYnUFU1",Signe Brander Bot,signebrander,Tue Aug 22 05:24:01 +0000 2017,23,11,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899910012973326338,"Kivenhakkaajankatu 4. Iso Roobertinkatu 52:n kulma. (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/NswjT4HTE7",Signe Brander Bot,signebrander,Tue Aug 22 08:24:01 +0000 2017,10,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
899955314740662272,"Raitiotien rakentamista Sörnäisissä (1909, Kaupunginmuseo, #helsinki) https://t.co/vY6ZuH90dS",Signe Brander Bot,signebrander,Tue Aug 22 11:24:02 +0000 2017,3,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900000613165133824,"Vuojoen kartanon sivurakennus (1911, Museovirasto) https://t.co/KgIlyJI3i9",Signe Brander Bot,signebrander,Tue Aug 22 14:24:02 +0000 2017,7,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
900045910817869824,"Hietakannas (1908, Kaupunginmuseo, #helsinki) https://t.co/zuyKB1m2Ue",Signe Brander Bot,signebrander,Tue Aug 22 17:24:01 +0000 2017,14,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900227103731441664,"Helsingin vanha rautatieasema (1907, Kaupunginmuseo, #helsinki) https://t.co/3844pHKlpW",Signe Brander Bot,signebrander,Wed Aug 23 05:24:01 +0000 2017,29,12,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900272403783196673,"Ensimmäisten yksikamaristen valtiopäivien avajaisistunto 25.5.1907 (25.5.1907, Kaupunginmuseo, #helsinki) https://t.co/6Qz1sV4M23",Signe Brander Bot,signebrander,Wed Aug 23 08:24:01 +0000 2017,9,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900317698667806720,"Pasilan huvila-alue (1911, Kaupunginmuseo, #helsinki) https://t.co/IwFz2ElCW0",Signe Brander Bot,signebrander,Wed Aug 23 11:24:01 +0000 2017,11,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900408297534234624,"Työläisten vappukulkue Senaatintorilla. (1.5.1912, Kaupunginmuseo, #helsinki) https://t.co/04A1nrYlb4",Signe Brander Bot,signebrander,Wed Aug 23 17:24:01 +0000 2017,5,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900589490116407296,"Pasilan ratapiha (1911, Kaupunginmuseo, #helsinki) https://t.co/EMNPgi8UzJ",Signe Brander Bot,signebrander,Thu Aug 24 05:24:01 +0000 2017,7,1,Indonesian,Signe Brander Bot,Tweet,Photo,0,1,0
900634792223424512,"Kristianinkatu 8, 6, 4. (1907, Kaupunginmuseo, #helsinki) https://t.co/S9Qhc3MEnw",Signe Brander Bot,signebrander,Thu Aug 24 08:24:02 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900680085862273024,"Annankatu 18. (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/dbmb4t6hO9",Signe Brander Bot,signebrander,Thu Aug 24 11:24:00 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900725391333224448,"Viksbergin kartanon päärakennus (n. 1911, Museovirasto) https://t.co/wBa2QNpgla",Signe Brander Bot,signebrander,Thu Aug 24 14:24:02 +0000 2017,2,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
900770684057645060,"Sauna Marie-Bad (1913, Kaupunginmuseo, #helsinki) https://t.co/awEzxyEoch",Signe Brander Bot,signebrander,Thu Aug 24 17:24:01 +0000 2017,4,1,Tagalog,Signe Brander Bot,Tweet,Photo,0,1,0
900951880477491201,"Sirkuskatu 8.  Nykyinen Paasivuoren puistikko. (1908, Kaupunginmuseo, #helsinki) https://t.co/6AzJFHOXpa",Signe Brander Bot,signebrander,Fri Aug 25 05:24:01 +0000 2017,2,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
900997178910552064,"Pasilankatua rakennetaan Pasilan huvila-alueella (1911, Kaupunginmuseo, #helsinki) https://t.co/YWfyUsAShw",Signe Brander Bot,signebrander,Fri Aug 25 08:24:01 +0000 2017,9,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901042475674071040,"Kaisaniemi (1912, Kaupunginmuseo, #helsinki) https://t.co/kWzNkUjlIl",Signe Brander Bot,signebrander,Fri Aug 25 11:24:01 +0000 2017,8,3,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901087776451567616,"Louhisaaren kartano, kattomaalauksia (Museovirasto) https://t.co/86PvVH8up5",Signe Brander Bot,signebrander,Fri Aug 25 14:24:01 +0000 2017,4,1,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
901133073374490628,"Castréninkatu (1911, Kaupunginmuseo, #helsinki) https://t.co/sFY7IUGwt1",Signe Brander Bot,signebrander,Fri Aug 25 17:24:01 +0000 2017,10,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901314267336630273,"Unioninkatu 37.  Vanha klinikka. (1907, Kaupunginmuseo, #helsinki) https://t.co/OVzOhYIFib",Signe Brander Bot,signebrander,Sat Aug 26 05:24:01 +0000 2017,11,3,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901352761333342210,Ilonen bottiperhetapahtuma! Helsinkiläinen konttoristi Victor B nai valokuvaajan ja mitä siitä seurasikaan. Käykääpä tutustumassa! https://t.co/ZOhQbYfmfu,Signe Brander Bot,signebrander,Sat Aug 26 07:56:59 +0000 2017,5,1,Finnish,TweetDeck,Tweet,,1,0,0
901359564574138369,"Pihakuva (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/wB3t2pO10X",Signe Brander Bot,signebrander,Sat Aug 26 08:24:01 +0000 2017,4,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901404862461640704,"Kadunrakennustöitä Viidennellä linjalla. (1911, Kaupunginmuseo, #helsinki) https://t.co/4IId6wSCsm",Signe Brander Bot,signebrander,Sat Aug 26 11:24:01 +0000 2017,13,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901450161838329856,"Vättilän kartanon rakennuksia, Joroisten Vättilän kylä (ennen 1920, Museovirasto) https://t.co/2L2BvWmnmg",Signe Brander Bot,signebrander,Sat Aug 26 14:24:01 +0000 2017,1,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
901495460535431168,"Vladimirinkatu (= Kalevankatu ) 43-37. - Albertinkatu 40.  Nya Aktie Bryggerietin panimo. (1913, Kaupunginmuseo, #helsinki) https://t.co/BrlRkJiJC2",Signe Brander Bot,signebrander,Sat Aug 26 17:24:01 +0000 2017,6,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901676658155036673,"Säätytalo, Nikolainkatu (Snellmaninkatu) 9 - 11, Rauhankadun puolelta nähtynä (1907, Kaupunginmuseo, #helsinki) https://t.co/WQ9vHDtApH",Signe Brander Bot,signebrander,Sun Aug 27 05:24:02 +0000 2017,14,4,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901721951076540416,"Maurinkatu 4, pihan puolelta. (1907, Kaupunginmuseo, #helsinki) https://t.co/2G4DhJ4r7Q",Signe Brander Bot,signebrander,Sun Aug 27 08:24:00 +0000 2017,10,4,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901767251338153984,"Humalisto 5 (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/FTq3bc8TxG",Signe Brander Bot,signebrander,Sun Aug 27 11:24:01 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
901817263048843264,Königstedtin kartano (Museovirasto) https://t.co/Z6drKjdg4f,Signe Brander Bot,signebrander,Sun Aug 27 14:42:45 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
901837943115010049,"Jos vanhat Suomi-valokuvat kiinnostavat, aikalaiseni Herra Barsokevitsch kannattaa ottaa seurantaan. https://t.co/enPtUbkoWb",Signe Brander Bot,signebrander,Sun Aug 27 16:04:55 +0000 2017,7,1,Finnish,TweetDeck,Tweet,,1,0,0
901862548114460672,"Jääkärinkatu 9, 7, 5. Helsingfors Nya Läskdrycksfabrikin kuorma-ajuri kadulla. (1907, Kaupunginmuseo, #helsinki) https://t.co/5xFE9Mo9sS",Signe Brander Bot,signebrander,Sun Aug 27 17:42:41 +0000 2017,4,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902043743443976192,"Mariankatu 24 pihan puolelta (1907, Kaupunginmuseo, #helsinki) https://t.co/wbtXyqMt7m",Signe Brander Bot,signebrander,Mon Aug 28 05:42:42 +0000 2017,5,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902089041591640064,"Pihakuva (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/pX9a5DexXY",Signe Brander Bot,signebrander,Mon Aug 28 08:42:42 +0000 2017,1,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902134339332341760,"Kreivitär Marianna Armfelt 90-vuotispäivänään kotonaan kukkien ympäröimänä (Kaupunginmuseo, #helsinki) https://t.co/ZNADxZoj0r",Signe Brander Bot,signebrander,Mon Aug 28 11:42:41 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902179643276623873,Königstedtin kartano (Museovirasto) https://t.co/IRNAzZSapa,Signe Brander Bot,signebrander,Mon Aug 28 14:42:43 +0000 2017,2,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
902224937259282432,"Aleksanterinkatu 52. Talossa toiminut Ekbergin kahvila. (1912, Kaupunginmuseo, #helsinki) https://t.co/cqqDQmjeLm",Signe Brander Bot,signebrander,Mon Aug 28 17:42:42 +0000 2017,20,3,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902406132597235712,"Läntinen hautausmaa, Vanha Luterilainen hautausmaa (=Hietaniemen hautausmaa) (1907, Kaupunginmuseo, #helsinki) https://t.co/6vq4FSLIWi",Signe Brander Bot,signebrander,Tue Aug 29 05:42:42 +0000 2017,8,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902451428320575488,"Kallion kansakoulu, Neljäs linja 15. Luokkahuone. (1913, Kaupunginmuseo, #helsinki) https://t.co/qLMxQfmcER",Signe Brander Bot,signebrander,Tue Aug 29 08:42:41 +0000 2017,5,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902496728158523392,"Korkeavuorenkatu 20, 22, 24. (n 1906, Kaupunginmuseo, #helsinki) https://t.co/afQ5L93WOP",Signe Brander Bot,signebrander,Tue Aug 29 11:42:42 +0000 2017,10,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902542029204414464,"Viikin kartano Pirkkalassa (1911, Museovirasto) https://t.co/RlWIcWBjs7",Signe Brander Bot,signebrander,Tue Aug 29 14:42:42 +0000 2017,5,0,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
902587325200424960,"Näköala Työväentalon tornista lounaaseen (1908, Kaupunginmuseo, #helsinki) https://t.co/n08KDskAT0",Signe Brander Bot,signebrander,Tue Aug 29 17:42:42 +0000 2017,22,6,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902769383885463552,"Näköala Agricolankatu 8:n tontilta itään Itäisen Viertotien yli kohti Sörnäisten rantaa (1912, Kaupunginmuseo, #helsinki) https://t.co/phUevidazw",Signe Brander Bot,signebrander,Wed Aug 30 05:46:08 +0000 2017,7,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902814668057665536,"Näkymä Aleksanterinkadulta (1907, Kaupunginmuseo, #helsinki) https://t.co/4qdX26k2HC",Signe Brander Bot,signebrander,Wed Aug 30 08:46:05 +0000 2017,7,2,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902859966104698880,"Turuntie 86 (= Mannerheimintie 114). (Kaupunginmuseo, #helsinki) https://t.co/dleyMiKj6O",Signe Brander Bot,signebrander,Wed Aug 30 11:46:04 +0000 2017,7,0,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
902905268136267777,"Ahvenkosken kartanon sali (ennen 1920, Museovirasto) https://t.co/vyiqTWIjGn",Signe Brander Bot,signebrander,Wed Aug 30 14:46:05 +0000 2017,2,2,Finnish,Signe Brander Bot,Tweet,Photo,0,0,0
902950563712774147,"Ruotsinkielinen kansakoulu Cygnaeusskolan, Ratakatu 8.  Ompeluopetusta. (1913, Kaupunginmuseo, #helsinki) https://t.co/xZoNzoUbw3",Signe Brander Bot,signebrander,Wed Aug 30 17:46:05 +0000 2017,6,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
903131756257308673,"Itäinen Kaivopuisto 22.  Nykyinen Kalliolinnantie 14. (1910, Kaupunginmuseo, #helsinki) https://t.co/s3ShtvcLLx",Signe Brander Bot,signebrander,Thu Aug 31 05:46:04 +0000 2017,3,1,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
903177058972348416,"Pitkäsilta Siltavuorenrannasta nähtynä (1907, Kaupunginmuseo, #helsinki) https://t.co/stWzcIqMz2",Signe Brander Bot,signebrander,Thu Aug 31 08:46:05 +0000 2017,23,5,Finnish,Signe Brander Bot,Tweet,Photo,0,1,0
